cust_id,kabupaten,provinces_name,is_bad_cust,first_bu,second_bu,first_lob,second_lob,first_asset_price,second_asset_price,first_asset_year,second_asset_year,first_go_live_date,second_go_live_date,cust_gender,cust_job,cust_age
custid_12882, BOGOR,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,262000000,262000000,2018,2018,2018-09-11 17:00:00,2018-09-11 17:00:00,FEMALE,PENGUSAHA,48
custid_12883, BANDUNG,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,151000000,151000000,2020,2020,2020-06-12 17:00:00,2020-06-12 17:00:00,MALE,PEG SWASTA,47
custid_12884, JAKARTA SELATAN,DKI JAKARTA,1,BU_A,BU_A,NCF,NCF,148000000,148000000,2019,2019,2019-09-29 17:00:00,2019-09-29 17:00:00,MALE,OTHERS,49
custid_12885, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,165000000,165000000,2019,2019,2019-10-19 17:00:00,2019-10-19 17:00:00,MALE,PEG SWASTA,46
custid_12886, KARAWANG,JAWA BARAT,1,BU_A,BU_A,NCF,NCF,216000000,216000000,2018,2018,2018-12-26 17:00:00,2018-12-26 17:00:00,MALE,PEG SWASTA,40
custid_12887, BLITAR,JAWA TIMUR,1,BU_A,BU_A,NCF,NCF,325000000,325000000,2018,2018,2019-01-20 17:00:00,2019-01-20 17:00:00,MALE,PENGUSAHA,46
custid_12888, KETAPANG,KALIMANTAN BARAT,0,BU_A,BU_A,NCF,NCF,373000000,190000000,2019,2021,2020-01-26 17:00:00,2021-08-29 17:00:00,MALE,FARMER,24
custid_12889, KUTAI KARTANEGARA,KALIMANTAN TIMUR,0,BU_A,BU_A,NCF,NCF,272000000,272000000,2018,2018,2018-12-18 17:00:00,2018-12-18 17:00:00,FEMALE,PEG SWASTA,29
custid_12890, BARITO UTARA,KALIMANTAN TENGAH,0,BU_A,BU_A,NCF,NCF,481000000,481000000,2020,2020,2020-04-12 17:00:00,2020-04-12 17:00:00,FEMALE,PENGUSAHA,45
custid_12891, JAKARTA UTARA,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,259000000,259000000,2018,2018,2018-11-29 17:00:00,2018-11-29 17:00:00,MALE,OTHERS,32
custid_12892, SURABAYA,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,142000000,142000000,2018,2018,2019-01-04 17:00:00,2019-01-04 17:00:00,FEMALE,OTHERS,38
custid_12893, BLITAR,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,182000000,182000000,2019,2019,2019-09-13 17:00:00,2019-09-13 17:00:00,FEMALE,PELAJAR,43
custid_12894, GRESIK,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,165000000,165000000,2018,2018,2018-04-17 17:00:00,2018-04-17 17:00:00,FEMALE,PEG SWASTA,47
custid_12895, SURABAYA,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,138000000,138000000,2018,2018,2018-12-28 17:00:00,2018-12-28 17:00:00,MALE,PEMILIK LAHAN,20
custid_12896, SEMARANG,JAWA TENGAH,0,BU_A,BU_A,NCF,NCF,177000000,177000000,2019,2019,2019-06-13 17:00:00,2019-06-13 17:00:00,MALE,PEG SWASTA,21
custid_12897, LAMPUNG UTARA,LAMPUNG,0,BU_A,BU_A,NCF,NCF,145000000,145000000,2018,2018,2019-02-18 17:00:00,2019-02-18 17:00:00,FEMALE,PEG SWASTA,24
custid_12898,,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,142000000,142000000,2018,2018,2018-10-29 17:00:00,2018-10-29 17:00:00,MALE,PEG SWASTA,22
custid_12899, TANGGAMUS,LAMPUNG,1,BU_B,BU_B,UCF,UCF,140000000,101000000,2005,2010,2018-10-04 17:00:00,2019-10-09 17:00:00,FEMALE,PEG SWASTA,35
custid_12900, DEPOK,JAWA BARAT,0,BU_B,BU_B,NCF,NCF,147000000,147000000,2019,2019,2019-10-23 17:00:00,2019-11-11 17:00:00,FEMALE,PNS,31
custid_12901, TANGERANG,BANTEN,0,BU_B,BU_A,NCF,NCF,136000000,506000000,2017,2020,2018-01-10 17:00:00,2021-02-14 17:00:00,MALE,PEG SWASTA,34
custid_12902, PROBOLINGGO,JAWA TIMUR,0,BU_A,BU_B,NCF,NCF,317000000,352000000,2018,2019,2018-08-23 17:00:00,2020-01-08 17:00:00,FEMALE,PENGUSAHA,36
custid_12903, SURABAYA,JAWA TIMUR,1,BU_A,BU_A,NCF,NCF,165000000,165000000,2020,2020,2020-04-14 17:00:00,2020-04-14 17:00:00,MALE,PEG SWASTA,39
custid_12904, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,483000000,483000000,2019,2019,2019-09-29 17:00:00,2019-09-29 17:00:00,MALE,PNS,50
custid_12905, MEDAN,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,154000000,154000000,2018,2018,2018-09-26 17:00:00,2018-09-26 17:00:00,FEMALE,OTHERS,40
custid_12906, TANGERANG SELATAN,BANTEN,0,BU_A,BU_A,NCF,NCF,181000000,181000000,2019,2019,2019-06-28 17:00:00,2019-06-28 17:00:00,FEMALE,GURU / DOSEN,33
custid_12907, SUKABUMI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,144000000,144000000,2018,2018,2018-05-29 17:00:00,2018-05-29 17:00:00,MALE,OTHERS,34
custid_12908, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,153000000,153000000,2018,2018,2018-03-28 17:00:00,2018-03-28 17:00:00,FEMALE,PENGUSAHA,34
custid_12909, SURABAYA,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,280000000,285000000,2018,2019,2018-10-07 17:00:00,2019-12-31 17:00:00,FEMALE,PENGUSAHA,26
custid_12910, TANGERANG SELATAN,BANTEN,0,BU_A,BU_A,NCF,NCF,153000000,153000000,2017,2017,2018-01-04 17:00:00,2018-01-04 17:00:00,FEMALE,PEG SWASTA,29
custid_12911, KARANGANYAR,JAWA TENGAH,0,BU_A,BU_A,NCF,NCF,149000000,149000000,2019,2019,2019-09-01 17:00:00,2019-09-01 17:00:00,MALE,BURUH,25
custid_12912, JAKARTA TIMUR,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,285000000,285000000,2019,2019,2019-12-25 17:00:00,2019-12-25 17:00:00,MALE,PEG SWASTA,28
custid_12913, BEKASI,JAWA BARAT,1,BU_A,BU_A,NCF,NCF,262000000,262000000,2018,2018,2018-08-28 17:00:00,2018-08-28 17:00:00,FEMALE,GURU / DOSEN,46
custid_12914, TANGERANG,BANTEN,1,BU_A,BU_A,NCF,NCF,159000000,159000000,2019,2019,2019-12-08 17:00:00,2019-12-08 17:00:00,MALE,PENGUSAHA,49
custid_12915, BOGOR,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,427000000,427000000,2020,2020,2020-03-28 17:00:00,2020-03-28 17:00:00,MALE,PEG SWASTA,47
custid_12916, TANGERANG SELATAN,BANTEN,0,BU_A,BU_A,NCF,NCF,152000000,152000000,2018,2018,2018-11-15 17:00:00,2018-11-15 17:00:00,FEMALE,PEG SWASTA,40
custid_12917, MEDAN,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,148000000,100000000,2018,2018,2018-01-08 17:00:00,2021-04-14 17:00:00,MALE,PEG SWASTA,21
custid_12918, BALIKPAPAN,KALIMANTAN TIMUR,1,BU_A,BU_A,NCF,NCF,160000000,160000000,2019,2019,2020-01-11 17:00:00,2020-01-11 17:00:00,FEMALE,PEG SWASTA,26
custid_12919, TANJUNG PINANG,KEPULAUAN RIAU,0,BU_A,BU_A,NCF,NCF,154000000,154000000,2018,2018,2018-12-05 17:00:00,2018-12-05 17:00:00,MALE,PENGUSAHA,46
custid_12920, JAKARTA UTARA,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,142000000,150000000,2018,2019,2018-04-27 17:00:00,2019-02-24 17:00:00,FEMALE,OTHERS,35
custid_12921, PASAMAN BARAT,SUMATERA BARAT,0,BU_A,BU_A,NCF,NCF,174000000,174000000,2019,2019,2019-10-08 17:00:00,2019-10-08 17:00:00,FEMALE,PEG SWASTA,35
custid_12922, KARAWANG,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,261000000,261000000,2018,2018,2018-12-25 17:00:00,2018-12-25 17:00:00,MALE,PEG SWASTA,44
custid_12923, BINJAI,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,141000000,141000000,2018,2018,2018-03-11 17:00:00,2018-03-11 17:00:00,FEMALE,HOUSEWIFE,32
custid_12924, PALEMBANG,SUMATERA SELATAN,0,BU_A,BU_A,NCF,NCF,144000000,144000000,2018,2018,2018-05-07 17:00:00,2018-05-07 17:00:00,MALE,OTHERS,39
custid_12925, BOGOR,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,160000000,160000000,2019,2019,2019-05-31 17:00:00,2019-05-31 17:00:00,MALE,OTHERS,47
custid_12926, BANDUNG,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,147000000,147000000,2019,2019,2020-01-12 17:00:00,2020-01-12 17:00:00,MALE,OTHERS,49
custid_12927, PONTIANAK,KALIMANTAN BARAT,1,BU_A,BU_A,NCF,NCF,179000000,179000000,2019,2019,2019-07-16 17:00:00,2019-07-16 17:00:00,MALE,OTHERS,34
custid_12928, PROBOLINGGO,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,146000000,146000000,2019,2019,2019-02-25 17:00:00,2019-02-25 17:00:00,MALE,PENGUSAHA,39
custid_12929, METRO,LAMPUNG,0,BU_A,BU_A,NCF,NCF,284000000,284000000,2019,2019,2019-10-30 17:00:00,2019-10-30 17:00:00,MALE,PENGUSAHA,20
custid_12930,,JAWA BARAT,1,BU_A,BU_A,NCF,NCF,416000000,416000000,2020,2020,2020-03-30 17:00:00,2020-03-30 17:00:00,MALE,BURUH,47
custid_12931,,JAWA BARAT,1,BU_A,BU_A,NCF,NCF,279000000,279000000,2019,2019,2019-05-24 17:00:00,2019-05-24 17:00:00,FEMALE,PEG SWASTA,32
custid_12932, CILACAP,JAWA TENGAH,0,BU_A,BU_A,NCF,NCF,158000000,158000000,2020,2020,2020-09-06 17:00:00,2020-09-06 17:00:00,FEMALE,HOUSEWIFE,31
custid_12933, JAKARTA TIMUR,DKI JAKARTA,1,BU_A,BU_A,NCF,NCF,143000000,143000000,2018,2018,2018-12-27 17:00:00,2018-12-27 17:00:00,MALE,OTHERS,23
custid_12934, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,163000000,163000000,2019,2019,2019-11-13 17:00:00,2019-11-13 17:00:00,FEMALE,PEG SWASTA,23
custid_12935,,JAMBI,0,BU_A,BU_A,NCF,NCF,164000000,164000000,2018,2018,2018-03-08 17:00:00,2018-03-08 17:00:00,MALE,FARMER,22
custid_12936, BANDUNG,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,154000000,154000000,2019,2019,2019-06-14 17:00:00,2019-06-14 17:00:00,FEMALE,PENGUSAHA,42
custid_12937, MOJOKERTO,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,146000000,146000000,2018,2018,2018-07-25 17:00:00,2018-07-25 17:00:00,FEMALE,PENGUSAHA,41
custid_12938, CIREBON,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,147000000,147000000,2019,2019,2019-01-25 17:00:00,2019-01-25 17:00:00,MALE,PNS,43
custid_12939, BOGOR,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,142000000,142000000,2019,2019,2019-04-15 17:00:00,2019-04-15 17:00:00,MALE,PEG SWASTA,50
custid_12940, BATAM,KEPULAUAN RIAU,1,BU_A,BU_A,NCF,NCF,178000000,178000000,2019,2019,2019-11-06 17:00:00,2019-11-06 17:00:00,FEMALE,PEG SWASTA,32
custid_12941, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,171000000,171000000,2019,2019,2019-07-04 17:00:00,2019-07-04 17:00:00,FEMALE,PEG SWASTA,49
custid_12942,,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,285000000,285000000,2018,2018,2018-10-14 17:00:00,2018-10-14 17:00:00,MALE,PENGUSAHA,32
custid_12943, JAKARTA UTARA,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,141000000,141000000,2018,2018,2018-05-24 17:00:00,2018-05-24 17:00:00,MALE,PENGUSAHA,36
custid_12944, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,282000000,282000000,2020,2020,2020-12-28 17:00:00,2020-12-28 17:00:00,MALE,PEG SWASTA,27
custid_12945, DEPOK,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,241000000,241000000,2019,2019,2019-12-29 17:00:00,2019-12-29 17:00:00,FEMALE,PELAJAR,49
custid_12946, DELI SERDANG,SUMATERA UTARA,1,BU_A,BU_A,NCF,NCF,267000000,267000000,2019,2019,2019-11-29 17:00:00,2019-11-29 17:00:00,FEMALE,PEG SWASTA,22
custid_12947, BANDUNG,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,147000000,147000000,2018,2018,2018-09-28 17:00:00,2018-09-28 17:00:00,FEMALE,PEG SWASTA,30
custid_12948, BANYUASIN,SUMATERA SELATAN,1,BU_A,BU_A,NCF,NCF,153000000,153000000,2018,2018,2018-08-29 17:00:00,2018-08-29 17:00:00,MALE,OTHERS,28
custid_12949, MANADO,SULAWESI UTARA,0,BU_A,BU_A,NCF,NCF,173000000,173000000,2020,2020,2020-03-15 17:00:00,2020-03-15 17:00:00,MALE,OTHERS,37
custid_12950, LAMPUNG TENGAH,LAMPUNG,1,BU_A,BU_A,NCF,NCF,387000000,387000000,2019,2019,2019-03-21 17:00:00,2019-03-21 17:00:00,MALE,FARMER,21
custid_12951, SURABAYA,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,550000000,550000000,2020,2020,2020-02-28 17:00:00,2020-02-28 17:00:00,MALE,PEG SWASTA,46
custid_12952, INDRAMAYU,JAWA BARAT,1,BU_A,BU_A,NCF,NCF,267000000,267000000,2020,2020,2020-03-05 17:00:00,2020-03-05 17:00:00,MALE,PEG SWASTA,44
custid_12953, LAMPUNG TENGAH,LAMPUNG,1,BU_A,BU_A,NCF,NCF,187000000,187000000,2020,2020,2020-09-04 17:00:00,2020-09-04 17:00:00,MALE,FARMER,30
custid_12954,,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,146000000,146000000,2018,2018,2018-04-18 17:00:00,2018-04-18 17:00:00,FEMALE,PENGUSAHA,46
custid_12955, OGAN KOMERING ULU SELATAN,SUMATERA SELATAN,1,BU_A,BU_A,NCF,NCF,153000000,153000000,2018,2018,2018-07-15 17:00:00,2018-07-15 17:00:00,MALE,OTHERS,26
custid_12956, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,560000000,244000000,2019,2019,2019-05-31 17:00:00,2019-10-30 17:00:00,MALE,OTHERS,32
custid_12957, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,149000000,199000000,2019,2020,2020-01-02 17:00:00,2020-05-12 17:00:00,MALE,OTHERS,37
custid_12958, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,262000000,262000000,2018,2018,2018-09-26 17:00:00,2018-09-26 17:00:00,FEMALE,PEG SWASTA,43
custid_12959, SUBANG,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,256000000,256000000,2019,2019,2019-11-29 17:00:00,2019-11-29 17:00:00,MALE,PEG SWASTA,21
custid_12960, MALANG,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,329000000,329000000,2018,2018,2018-08-30 17:00:00,2018-08-30 17:00:00,FEMALE,OTHERS,25
custid_12961, BATAM,KEPULAUAN RIAU,0,BU_A,BU_A,NCF,NCF,165000000,165000000,2018,2018,2018-04-25 17:00:00,2018-04-25 17:00:00,MALE,PEG SWASTA,44
custid_12962, JAKARTA BARAT,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,348000000,348000000,2019,2019,2020-04-13 17:00:00,2020-04-13 17:00:00,FEMALE,GURU / DOSEN,24
custid_12963, BITUNG,SULAWESI UTARA,0,BU_A,BU_A,NCF,NCF,287000000,287000000,2019,2019,2019-08-20 17:00:00,2019-08-20 17:00:00,FEMALE,HOUSEWIFE,50
custid_12964, KUDUS,JAWA TENGAH,0,BU_A,BU_A,NCF,NCF,552000000,552000000,2020,2020,2020-08-25 17:00:00,2020-08-25 17:00:00,FEMALE,HOUSEWIFE,46
custid_12965, DELI SERDANG,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,323000000,227000000,2018,2019,2018-05-29 17:00:00,2019-01-31 17:00:00,FEMALE,PNS,21
custid_12966, TANGERANG,BANTEN,0,BU_A,BU_A,NCF,NCF,142000000,142000000,2018,2018,2018-09-23 17:00:00,2018-09-23 17:00:00,MALE,BURUH,46
custid_12967, BANDUNG,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,171000000,171000000,2019,2019,2019-06-19 17:00:00,2019-06-19 17:00:00,MALE,PNS,23
custid_12968, SIJUNJUNG SAWAH LUNTO SIJUNJUNG,SUMATERA BARAT,0,BU_A,BU_A,NCF,NCF,1199000000,1199000000,2020,2020,2020-07-29 17:00:00,2020-07-29 17:00:00,MALE,PENGUSAHA,45
custid_12969, MALANG,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,150000000,150000000,2019,2019,2019-11-24 17:00:00,2019-11-24 17:00:00,MALE,PEG SWASTA,33
custid_12970, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,344000000,344000000,2019,2019,2019-05-15 17:00:00,2019-05-15 17:00:00,FEMALE,OTHERS,42
custid_12971, LAMONGAN,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,140000000,140000000,2018,2018,2018-12-10 17:00:00,2018-12-10 17:00:00,MALE,GURU / DOSEN,39
custid_12972, BEKASI,JAWA BARAT,1,BU_A,BU_A,NCF,NCF,262000000,262000000,2019,2019,2019-05-24 17:00:00,2019-05-24 17:00:00,FEMALE,DOKTER,35
custid_12973,,BANTEN,0,BU_A,BU_A,NCF,NCF,275000000,275000000,2019,2019,2019-04-19 17:00:00,2019-04-19 17:00:00,FEMALE,BURUH,26
custid_12974, JAKARTA TIMUR,DKI JAKARTA,1,BU_A,BU_A,NCF,NCF,511000000,511000000,2020,2020,2020-12-14 17:00:00,2020-12-14 17:00:00,MALE,PEG SWASTA,42
custid_12975, TULANG BAWANG,LAMPUNG,0,BU_A,BU_A,NCF,NCF,355000000,355000000,2019,2019,2019-03-29 17:00:00,2019-03-29 17:00:00,MALE,PNS,47
custid_12976, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,153000000,153000000,2019,2019,2019-09-29 17:00:00,2019-09-29 17:00:00,MALE,PEG SWASTA,21
custid_12977, DEPOK,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,150000000,150000000,2019,2019,2019-10-27 17:00:00,2019-10-27 17:00:00,MALE,PEG SWASTA,39
custid_12978, BANDAR LAMPUNG,LAMPUNG,1,BU_B,BU_B,NCF,NCF,218000000,165000000,2018,2020,2018-05-18 17:00:00,2021-02-08 17:00:00,MALE,OTHERS,29
custid_12979, TANGERANG,BANTEN,0,BU_A,BU_A,NCF,NCF,222000000,556000000,2019,2020,2019-10-18 17:00:00,2020-04-17 17:00:00,MALE,PENGUSAHA,32
custid_12980, MINAHASA,SULAWESI UTARA,0,BU_B,BU_B,NCF,NCF,246000000,272000000,2019,2021,2019-08-30 17:00:00,2021-05-10 17:00:00,MALE,PENGUSAHA,48
custid_12981, DEPOK,JAWA BARAT,1,BU_B,BU_A,NCF,NCF,192000000,380000000,2018,2018,2018-10-05 17:00:00,2018-10-08 17:00:00,MALE,PNS,27
custid_12982, TANGERANG,BANTEN,0,BU_B,BU_B,NCF,NCF,228000000,148000000,2018,2019,2018-10-25 17:00:00,2019-05-09 17:00:00,FEMALE,PEG SWASTA,45
custid_12983, JAKARTA TIMUR,DKI JAKARTA,1,BU_A,BU_A,NCF,NCF,195000000,165000000,2017,2018,2018-01-10 17:00:00,2018-05-11 17:00:00,FEMALE,PENGUSAHA,29
custid_12984, BEKASI,JAWA BARAT,1,BU_B,BU_B,NCF,NCF,220000000,154000000,2019,2020,2019-05-22 17:00:00,2020-11-22 17:00:00,FEMALE,PEG SWASTA,35
custid_12985, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,209000000,153000000,2019,2019,2019-04-29 17:00:00,2019-09-12 17:00:00,FEMALE,PNS,31
custid_12986, SLEMAN,DI YOGYAKARTA,0,BU_B,BU_A,NCF,NCF,222000000,160000000,2020,2021,2020-11-01 17:00:00,2021-02-23 17:00:00,MALE,PELAJAR,43
custid_12987,,SUMATERA SELATAN,1,BU_A,BU_A,NCF,NCF,236000000,358000000,2020,2021,2020-06-18 17:00:00,2021-04-14 17:00:00,MALE,PENGUSAHA,45
custid_12988, LAMPUNG UTARA,LAMPUNG,0,BU_B,BU_B,NCF,UCF,218000000,100000000,2019,2008,2019-02-19 17:00:00,2021-02-17 17:00:00,MALE,PENGUSAHA,39
custid_12989, JAKARTA UTARA,DKI JAKARTA,0,BU_B,BU_B,UCF,UCF,110000000,130000000,2009,2006,2018-06-03 17:00:00,2018-12-20 17:00:00,MALE,PENGUSAHA,42
custid_12990,,BENGKULU,0,BU_B,BU_B,UCF,UCF,116000000,125000000,2011,2008,2019-06-10 17:00:00,2019-11-29 17:00:00,MALE,PEG SWASTA,46
custid_12991, BANDAR LAMPUNG,LAMPUNG,1,BU_B,BU_B,UCF,UCF,90000000,140000000,2008,2011,2018-07-24 17:00:00,2018-11-05 17:00:00,MALE,PENGUSAHA,42
custid_12992, PADANG,SUMATERA BARAT,0,BU_B,BU_B,UCF,UCF,140000000,113000000,2016,2012,2019-01-21 17:00:00,2019-03-30 17:00:00,MALE,PEG SWASTA,44
custid_12993, GROBOGAN,JAWA TENGAH,0,BU_B,BU_B,UCF,UCF,90000000,72000000,2010,2007,2020-09-28 17:00:00,2021-06-04 17:00:00,MALE,OTHERS,31
custid_12994, TASIKMALAYA,JAWA BARAT,0,BU_B,BU_B,UCF,UCF,93000000,115000000,2005,2016,2018-05-25 17:00:00,2019-10-09 17:00:00,MALE,PENGUSAHA,48
custid_12995, BANDUNG,JAWA BARAT,0,BU_B,BU_B,UCF,UCF,130000000,83000000,2012,2003,2018-02-26 17:00:00,2018-11-25 17:00:00,MALE,PNS,37
custid_12996, BANDAR LAMPUNG,LAMPUNG,0,BU_B,BU_B,NCF,UCF,226000000,100000000,2020,2015,2020-06-14 17:00:00,2020-12-07 17:00:00,MALE,PEG SWASTA,29
custid_12997, MEDAN,SUMATERA UTARA,1,BU_A,BU_A,NCF,NCF,219000000,250000000,2020,2021,2020-05-29 17:00:00,2021-08-16 17:00:00,MALE,PEG SWASTA,28
custid_12998, BANDUNG,JAWA BARAT,1,BU_B,BU_B,NCF,NCF,227000000,209000000,2020,2020,2020-11-13 17:00:00,2021-02-08 17:00:00,MALE,PEG SWASTA,29
custid_12999, MAKASSAR,SULAWESI SELATAN,0,BU_A,BU_A,NCF,NCF,227000000,227000000,2020,2020,2020-04-20 17:00:00,2020-04-20 17:00:00,MALE,PEG SWASTA,41
custid_13000, MANADO,SULAWESI UTARA,0,BU_A,BU_A,NCF,NCF,229000000,229000000,2017,2017,2018-01-17 17:00:00,2018-01-17 17:00:00,MALE,PEG SWASTA,21
custid_13001, SUMENEP,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,224000000,224000000,2019,2019,2019-05-26 17:00:00,2019-05-26 17:00:00,MALE,PENGUSAHA,27
custid_13002, SURABAYA,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,217000000,217000000,2019,2019,2019-03-12 17:00:00,2019-03-12 17:00:00,MALE,PENGUSAHA,36
custid_13003, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,209000000,209000000,2019,2019,2019-11-28 17:00:00,2019-11-28 17:00:00,FEMALE,PEG SWASTA,47
custid_13004, SIAK,RIAU,0,BU_A,BU_A,NCF,NCF,241000000,241000000,2020,2020,2020-03-25 17:00:00,2020-03-25 17:00:00,MALE,PENGUSAHA,21
custid_13005, PROBOLINGGO,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,217000000,217000000,2018,2018,2018-07-15 17:00:00,2018-07-15 17:00:00,MALE,PEG SWASTA,46
custid_13006, POLEWALI MANDAR,SULAWESI BARAT,0,BU_A,BU_A,NCF,NCF,196000000,196000000,2018,2018,2018-08-09 17:00:00,2018-08-09 17:00:00,MALE,FARMER,28
custid_13007, PALEMBANG,SUMATERA SELATAN,0,BU_A,BU_A,NCF,NCF,218000000,218000000,2019,2019,2019-03-26 17:00:00,2019-03-26 17:00:00,FEMALE,OTHERS,42
custid_13008, SERANG,BANTEN,0,BU_A,BU_A,NCF,NCF,217000000,217000000,2018,2018,2018-04-27 17:00:00,2018-04-27 17:00:00,MALE,OTHERS,41
custid_13009, BANDUNG,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,199000000,199000000,2019,2019,2019-07-29 17:00:00,2019-07-29 17:00:00,FEMALE,HOUSEWIFE,41
custid_13010, GRESIK,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,235000000,235000000,2018,2018,2018-07-30 17:00:00,2018-07-30 17:00:00,MALE,PEG SWASTA,34
custid_13011, BATAM,KEPULAUAN RIAU,1,BU_A,BU_A,NCF,NCF,230000000,230000000,2019,2019,2019-08-04 17:00:00,2019-08-04 17:00:00,MALE,OTHERS,35
custid_13012, PROBOLINGGO,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,239000000,239000000,2019,2019,2019-03-24 17:00:00,2019-03-24 17:00:00,MALE,OTHERS,20
custid_13013, BOGOR,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,232000000,232000000,2018,2018,2018-05-27 17:00:00,2018-05-27 17:00:00,MALE,PEG SWASTA,36
custid_13014, KUTAI TIMUR,KALIMANTAN TIMUR,0,BU_A,BU_A,NCF,NCF,253000000,245000000,2019,2019,2019-09-26 17:00:00,2019-10-10 17:00:00,MALE,PEG SWASTA,23
custid_13015, ROKAN HILIR,RIAU,0,BU_A,BU_A,NCF,NCF,239000000,239000000,2018,2018,2018-05-27 17:00:00,2018-05-27 17:00:00,MALE,FARMER,22
custid_13016, JAKARTA SELATAN,DKI JAKARTA,1,BU_A,BU_A,NCF,NCF,222000000,222000000,2018,2018,2018-06-20 17:00:00,2018-06-20 17:00:00,MALE,PEG SWASTA,26
custid_13017, WAJO,SULAWESI SELATAN,0,BU_A,BU_A,NCF,NCF,230000000,230000000,2018,2018,2018-12-26 17:00:00,2018-12-26 17:00:00,FEMALE,OTHERS,27
custid_13018,,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,248000000,248000000,2018,2018,2019-01-16 17:00:00,2019-01-16 17:00:00,MALE,PEG SWASTA,44
custid_13019, ACEH TENGGARA,ACEH,1,BU_A,BU_A,NCF,NCF,219000000,219000000,2019,2019,2019-08-27 17:00:00,2019-08-27 17:00:00,MALE,OTHERS,39
custid_13020, BEKASI,JAWA BARAT,1,BU_A,BU_A,NCF,NCF,209000000,209000000,2018,2018,2018-10-25 17:00:00,2018-10-25 17:00:00,FEMALE,GURU / DOSEN,34
custid_13021,,BANTEN,1,BU_A,BU_A,NCF,NCF,191000000,191000000,2018,2018,2019-01-17 17:00:00,2019-01-17 17:00:00,MALE,PEG SWASTA,36
custid_13022, YOGYAKARTA,DI YOGYAKARTA,0,BU_A,BU_A,NCF,NCF,221000000,221000000,2020,2020,2020-02-28 17:00:00,2020-02-28 17:00:00,FEMALE,PENGUSAHA,42
